4.828037344977334e-05,5.208935097011302e-05,0.00014995217168362241,4.076788343770799e-05,0.00012388422386723914,0.00017511563990288588,-8.574420349589365e-05,-0.00011405894753681804,0.0013040016793836005,0.0008084852493442312,0.0007093269993380542,-0.0021476986866284485,-0.003292013895582083,0.0004023578723373102,-0.011064399265972746,0.0008557140155077375,-0.0004562987256307401,-0.00026449702955669784,-0.0037236879326280163,-0.005432286147618904,-0.013541656954991651,0.00018914049728960652,-0.00046763298917771435,-5.1658823537998164e-05,-0.0004056091821858392,-0.00011554356000573833,-7.222422985398306e-05,-7.085298151537178e-05,-1.437747233421101e-05,-0.0006406135963750268
3.9244299788497045e-05,4.202485683280499e-05,0.00011738097902307537,3.162129390439441e-05,9.553735136769871e-05,0.00013425801676795294,-6.358576128802086e-05,-8.673287535239535e-05,0.0009860589997104949,0.0006168636783756631,0.0005451321466065254,-0.0016322109718530902,-0.0025073280779162386,0.0003189736718228776,-0.008471556936378053,0.0006399702539443535,-0.00036147109679350267,-0.00019757702396009272,-0.002864724285429624,-0.0041458060895929105,-0.010025944330514068,0.00014181271901246277,-0.0002907494637325157,-1.603940151139206e-05,-0.00034798450603888687,-0.0003507594938372348,0.0012219724183041892,-1.3201457567847231e-06,-8.1024330827144e-05,-0.0005251273217730806
4.939196238807421e-05,5.26246434955477e-05,0.00014383871413636696,3.8452091921691176e-05,0.00011570481149875216,0.00016182704678396233,-7.474854493951209e-05,-0.00010380906392603944,0.0011759142857103485,0.0007406738602396381,0.00065832588593987,-0.001953727368225355,-0.003006112390168028,0.0003939063901593289,-0.010199298509103076,0.0007571717614254365,-0.0004459537205805726,-0.00023339486745382372,-0.0034615995845781867,-0.004979340466865683,-0.01176177039859491,0.00016790831247730508,-0.00028946018831770665,1.5812659005279397e-06,-0.0004526653152047624,-0.0006596590138698695,0.0026283855239202947,4.644750670477397e-05,-0.00016109362346053354,-0.0006648902011290013
5.9688975214178456e-05,6.328516804284166e-05,0.00016897258912383783,4.4649269108892294e-05,0.00013388164558231216,0.00018605309270849606,-8.375616126958722e-05,-0.00011806848642239518,0.0013350046323152508,0.0008472788946447851,0.0007588920398491346,-0.0022270396448836284,-0.0034325243650410605,0.00046358226069727305,-0.011697488450857213,0.00085369639859639,-0.0005245789827722634,-0.0002618347851246319,-0.003985820338605969,-0.005697947377491377,-0.01312380477588045,0.00018889230972793855,-0.0002598316052515471,2.6740546469465665e-05,-0.0005600866849918446,-0.001040049146947373,0.004399119341083926,0.00011053288579054962,-0.0002609283895685724,-0.0008015776880444176
7.070314184680423e-05,7.460699682356382e-05,0.00019429872346337637,5.0573683543762104e-05,0.00015116775311137137,0.00020839777407672853,-9.128374379891433e-05,-0.0001303443287985802,0.0014733829151174305,0.0009431424743131592,0.0008528841252855433,-0.0024687915900809647,-0.0038122019384382883,0.0005316715022129875,-0.013055381099077288,0.000936329243894811,-0.0006013481445696096,-0.0002847631989108571,-0.0044678059448302046,-0.006344630233284858,-0.014208091349266433,0.00020598468622415772,-0.00020346060822962344,5.951149819005292e-05,-0.0006746958159917679,-0.0015012648343253835,0.0065758687702662305,0.00019214582386595564,-0.00038306190316531773,-0.0009421789315866231
8.170136437243082e-05,8.580534145175611e-05,0.0002177154785635002,5.5712051033471426e-05,0.00016597320047768678,0.00022670101465139592,-9.62632867492353e-05,-0.0001393652415225872,0.001575659219290516,0.0010185958020608398,0.0009313753360003643,-0.002653527767577255,-0.00410612682108276,0.0005934706391805234,-0.01414286831215889,0.000994593995251339,-0.0006707547816586075,-0.0002993683836892567,-0.004864080342205315,-0.0068555173115092665,-0.014853754369053946,0.0002171397647147605,-0.00011442586562116058,0.00010052223320919452,-0.0007916977969351846,-0.0020454581910050256,0.00917566281784942,0.0002929713025874416,-0.0005281525620346548,-0.001080797248074569
9.062483434135283e-05,9.472490719143574e-05,0.00023326710118572224,5.824428240427943e-05,0.00017305164403986158,0.00023331739527604348,-9.564757448370753e-05,-0.00013970397375345688,0.0015856382248287974,0.0010379073121133608,0.0009637771474974465,-0.0026866048056154723,-0.004167780442084745,0.0006277744780301746,-0.014456391274992065,0.0009954718290014642,-0.0007092877369233397,-0.0002940183808812283,-0.0050004983862083794,-0.006985475417099356,-0.014525470124392911,0.0002135322799571533,1.1320087683822586e-05,0.00014509550752224144,-0.0008832157250301126,-0.0025986142932069873,0.011872561969760394,0.0004024330200254087,-0.0006778812188678433,-0.001180728716468949
0.00010192713999746956,0.00010603969736960814,0.00025303074918292003,6.138780698450453e-05,0.00018191188517213206,0.0002414403581652396,-9.495455042170314e-05,-0.0001397825498091763,0.0015962870961490016,0.0010607935435083596,0.0010040215769488545,-0.0027247351695260887,-0.004239620706671807,0.000669597058019529,-0.014830502478197848,0.0009968484378491342,-0.000756139557754034,-0.00028690187100225995,-0.005166364923854931,-0.007143346128311103,-0.014122010932966018,0.00020896306053320873,0.0001650599295493156,0.00020015160648586,-0.0009958684177697225,-0.0032760388297028687,0.015177658000945081,0.0005364088000858328,-0.0008614223216640047,-0.0013020438966725304
0.00011198605503149498,0.00011593212173767239,0.0002667148772103879,6.227172133181026e-05,0.00018408289350569631,0.00023908306993101458,-8.906394111966215e-05,-0.00013164446528737215,0.0015209954764168435,0.001032315704731362,0.001003466971376941,-0.0026225821607723156,-0.004097266376749638,0.000687733417193334,-0.01449852009313614,0.0009450008282612668,-0.0007764460801891293,-0.00026066040119955217,-0.005096839757651357,-0.006951649294203981,-0.012781652965818235,0.00019008427001002322,0.0003612393991891455,0.0002608393567424251,-0.0010902803932091336,-0.003997870677486602,0.01875069315464155,0.0006857417360273051,-0.0010592038707057225,-0.0013950460769287033
0.00011971745237364269,0.0001233184503949171,0.0002720988446270741,6.031891207197926e-05,0.00017800440095707998,0.00022418106060806967,-7.759840961956903e-05,-0.00011400902761902173,0.0013475586353944458,0.0009432841084260098,0.0009537431685336698,-0.002358506842878511,-0.00370592718980609,0.0006736243974898482,-0.013324159844480071,0.0008344982058045823,-0.0007611678361699886,-0.00021320112587228787,-0.004744270139421506,-0.006354104246435746,-0.010475725008235966,0.0001562525232156175,0.0005820096714411496,0.0003219383260236744,-0.0011505974185258565,-0.004670554336067765,0.022141878688074264,0.0008318826725995635,-0.0012461324232321005,-0.0014335294596013628
